id,ward,name,address,lat,lng,coordinateSource,osmId,officialMapUrl,googleMapsSearchUrl,reviewStatus,note
15-90-黒石中平公園,天白区,黒石中平公園,天白区中平五丁目,35.112869,136.996201,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/16r6tenpaku.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E5%A4%A9%E7%99%BD%E5%8C%BA%20%E9%BB%92%E7%9F%B3%E4%B8%AD%E5%B9%B3%E5%85%AC%E5%9C%92,,
15-91-表山西公園,天白区,表山西公園,天白区表山三丁目,35.127312,136.962173,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/16r6tenpaku.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E5%A4%A9%E7%99%BD%E5%8C%BA%20%E8%A1%A8%E5%B1%B1%E8%A5%BF%E5%85%AC%E5%9C%92,,
15-93-下山畑公園,天白区,下山畑公園,天白区菅田一丁目,35.115009,136.964432,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/16r6tenpaku.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E5%A4%A9%E7%99%BD%E5%8C%BA%20%E4%B8%8B%E5%B1%B1%E7%95%91%E5%85%AC%E5%9C%92,,
15-94-菅田公園,天白区,菅田公園,天白区菅田二丁目,35.116764,136.970398,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/16r6tenpaku.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E5%A4%A9%E7%99%BD%E5%8C%BA%20%E8%8F%85%E7%94%B0%E5%85%AC%E5%9C%92,,
15-97-平針黒石公園,天白区,平針黒石公園,天白区平針南一丁目,35.110352,137.001511,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/16r6tenpaku.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E5%A4%A9%E7%99%BD%E5%8C%BA%20%E5%B9%B3%E9%87%9D%E9%BB%92%E7%9F%B3%E5%85%AC%E5%9C%92,,
15-98-中平公園,天白区,中平公園,天白区中平三丁目,35.117657,137.001022,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/16r6tenpaku.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E5%A4%A9%E7%99%BD%E5%8C%BA%20%E4%B8%AD%E5%B9%B3%E5%85%AC%E5%9C%92,,
15-100-植田鴻ノ巣公園,天白区,植田鴻ノ巣公園,天白区鴻ノ巣一丁目,35.142944,136.997559,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/16r6tenpaku.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E5%A4%A9%E7%99%BD%E5%8C%BA%20%E6%A4%8D%E7%94%B0%E9%B4%BB%E3%83%8E%E5%B7%A3%E5%85%AC%E5%9C%92,,
15-101-植田焼山公園,天白区,植田焼山公園,天白区焼山二丁目,35.142597,136.99321,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/16r6tenpaku.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E5%A4%A9%E7%99%BD%E5%8C%BA%20%E6%A4%8D%E7%94%B0%E7%84%BC%E5%B1%B1%E5%85%AC%E5%9C%92,,
15-102-三七川原公園,天白区,三七川原公園,天白区鴻ノ巣二丁目,35.138496,136.997009,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/16r6tenpaku.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E5%A4%A9%E7%99%BD%E5%8C%BA%20%E4%B8%89%E4%B8%83%E5%B7%9D%E5%8E%9F%E5%85%AC%E5%9C%92,,
15-104-八事裏山北公園,天白区,八事裏山北公園,天白区八事山,35.136135,136.969131,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/16r6tenpaku.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E5%A4%A9%E7%99%BD%E5%8C%BA%20%E5%85%AB%E4%BA%8B%E8%A3%8F%E5%B1%B1%E5%8C%97%E5%85%AC%E5%9C%92,,
15-106-鶯谷公園,天白区,鶯谷公園,天白区表山一丁目,35.130749,136.960648,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/16r6tenpaku.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E5%A4%A9%E7%99%BD%E5%8C%BA%20%E9%B6%AF%E8%B0%B7%E5%85%AC%E5%9C%92,,
15-108-東屋敷公園,天白区,東屋敷公園,天白区植田二丁目,35.130779,136.989868,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/16r6tenpaku.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E5%A4%A9%E7%99%BD%E5%8C%BA%20%E6%9D%B1%E5%B1%8B%E6%95%B7%E5%85%AC%E5%9C%92,,
15-109-源右ヱ門公園,天白区,源右ヱ門公園,天白区元植田一丁目,35.138119,136.989349,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/16r6tenpaku.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E5%A4%A9%E7%99%BD%E5%8C%BA%20%E6%BA%90%E5%8F%B3%E3%83%B1%E9%96%80%E5%85%AC%E5%9C%92,,
15-113-古川公園,天白区,古川公園,天白区古川町,35.10194,136.950165,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/16r6tenpaku.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E5%A4%A9%E7%99%BD%E5%8C%BA%20%E5%8F%A4%E5%B7%9D%E5%85%AC%E5%9C%92,,
15-115-新音聞橋緑地,天白区,新音聞橋緑地,天白区植田南一丁目、植田南二丁目,35.127369,136.979401,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/16r6tenpaku.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E5%A4%A9%E7%99%BD%E5%8C%BA%20%E6%96%B0%E9%9F%B3%E8%81%9E%E6%A9%8B%E7%B7%91%E5%9C%B0,,
15-116-久方公園,天白区,久方公園,天白区久方二丁目,35.106525,136.982559,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/16r6tenpaku.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E5%A4%A9%E7%99%BD%E5%8C%BA%20%E4%B9%85%E6%96%B9%E5%85%AC%E5%9C%92,,
15-118-塩釜口公園,天白区,塩釜口公園,天白区塩釜口一丁目,35.1353,136.976212,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/16r6tenpaku.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E5%A4%A9%E7%99%BD%E5%8C%BA%20%E5%A1%A9%E9%87%9C%E5%8F%A3%E5%85%AC%E5%9C%92,,
15-119-塔ノ前公園,天白区,塔ノ前公園,天白区植田本町三丁目,35.130791,136.993286,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/16r6tenpaku.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E5%A4%A9%E7%99%BD%E5%8C%BA%20%E5%A1%94%E3%83%8E%E5%89%8D%E5%85%AC%E5%9C%92,,
15-120-御前場東公園,天白区,御前場東公園,天白区御前場町,35.111076,136.993973,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/16r6tenpaku.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E5%A4%A9%E7%99%BD%E5%8C%BA%20%E5%BE%A1%E5%89%8D%E5%A0%B4%E6%9D%B1%E5%85%AC%E5%9C%92,,
15-122-相生山緑地,天白区,相生山緑地,天白区天白町大字野並字上新田,35.104462,136.962219,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/16r6tenpaku.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E5%A4%A9%E7%99%BD%E5%8C%BA%20%E7%9B%B8%E7%94%9F%E5%B1%B1%E7%B7%91%E5%9C%B0,,
15-124-八事表山公園,天白区,八事表山公園,天白区表山一丁目,35.130749,136.960648,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/16r6tenpaku.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E5%A4%A9%E7%99%BD%E5%8C%BA%20%E5%85%AB%E4%BA%8B%E8%A1%A8%E5%B1%B1%E5%85%AC%E5%9C%92,,
15-125-稲葉山公園,天白区,稲葉山公園,天白区植田一丁目,35.130581,136.98613,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/16r6tenpaku.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E5%A4%A9%E7%99%BD%E5%8C%BA%20%E7%A8%B2%E8%91%89%E5%B1%B1%E5%85%AC%E5%9C%92,,
15-127-塩釜口西公園,天白区,塩釜口西公園,天白区塩釜口一丁目,35.1353,136.976212,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/16r6tenpaku.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E5%A4%A9%E7%99%BD%E5%8C%BA%20%E5%A1%A9%E9%87%9C%E5%8F%A3%E8%A5%BF%E5%85%AC%E5%9C%92,,
15-128-植田山西公園,天白区,植田山西公園,天白区植田山一丁目,35.146851,136.982788,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/16r6tenpaku.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E5%A4%A9%E7%99%BD%E5%8C%BA%20%E6%A4%8D%E7%94%B0%E5%B1%B1%E8%A5%BF%E5%85%AC%E5%9C%92,,
15-130-平針黒石東公園,天白区,平針黒石東公園,天白区天白町大字平針字黒石,35.114296,137.011108,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/16r6tenpaku.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E5%A4%A9%E7%99%BD%E5%8C%BA%20%E5%B9%B3%E9%87%9D%E9%BB%92%E7%9F%B3%E6%9D%B1%E5%85%AC%E5%9C%92,,
15-134-奴女里川公園,天白区,奴女里川公園,天白区荒池二丁目,35.115139,137.013519,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/16r6tenpaku.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E5%A4%A9%E7%99%BD%E5%8C%BA%20%E5%A5%B4%E5%A5%B3%E9%87%8C%E5%B7%9D%E5%85%AC%E5%9C%92,,
15-135-荒池下公園,天白区,荒池下公園,天白区荒池二丁目,35.115139,137.013519,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/16r6tenpaku.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E5%A4%A9%E7%99%BD%E5%8C%BA%20%E8%8D%92%E6%B1%A0%E4%B8%8B%E5%85%AC%E5%9C%92,,
15-136-土原が丘公園,天白区,土原が丘公園,天白区土原一丁目,35.115444,136.981506,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/16r6tenpaku.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E5%A4%A9%E7%99%BD%E5%8C%BA%20%E5%9C%9F%E5%8E%9F%E3%81%8C%E4%B8%98%E5%85%AC%E5%9C%92,,
